Current Population,Population Growth Rate,Internal Migration,Overseas Migration,Population Density,Dwellings Approved 2022-23,Dwellings Approved 2023-24,Approval Value 2022-23,Approval Value 2023-24,Approval Growth Rate,20yr Population Growth,10yr Population Growth,5yr Population Growth,Growth Acceleration,Consecutive Growth Years,2025-26 Approvals FYTD,SEIFA Disadvantage Index,SEIFA Advantage Index,SEIFA Economic Index,SEIFA Education Index,sa2_name
0.73616123,0.16188587,-0.38958678,-1.0611624,-0.8262317,4.4938064,8.31275,1.8870126,0.43794632,-0.1724605,0.6302231,0.546391,-0.12552765,-0.11937827,0.53014666,4.0078034,0.30245236,-1.8952447,-0.7707971,-0.05217208,Lowood
1.1349001,0.5929231,0.9795732,-0.4101446,-0.09195092,6.866668,12.259038,3.9324827,0.5086419,0.38189772,0.30284366,0.83064795,0.5470815,-0.24754311,0.28832793,10.645566,0.059710186,-0.011721168,-0.15962604,0.4080962,Rosewood
0.19009614,0.67751634,1.1765288,0.80431724,0.82628304,5.400024,2.577627,2.5093966,-0.1836256,-1.6491991,0.047232896,0.474096,0.47779915,-0.37072277,1.5282624,-8.319334,0.5604176,-0.9867371,0.9493998,0.27667832,Brassall
-0.3923155,0.57449114,0.63735497,0.20126984,1.1890596,2.6054618,9.965034,0.27875856,1.6464562,0.5280864,0.68844,0.50033444,0.3072193,0.64623475,1.2248646,-0.24013165,0.50242347,-0.34214333,1.2618822,0.60286784,Bundamba
-0.2090061,0.6303564,0.55835414,0.028267784,0.8072506,-5.192045,-9.842001,-1.6809839,0.22810434,0.38641405,2.3735425,0.6031222,0.33397007,0.5316947,0.33135265,-8.820181,0.53434265,0.89373,0.5622966,0.61201924,Churchill - Yamanto
-1.5904803,0.014450614,0.8025658,-0.015264909,-0.807224,-6.1493645,-3.945304,-4.097834,0.5908734,-0.054473102,-0.9069135,-0.4705484,-0.6255836,-0.23472285,-0.70959395,-9.028296,0.89326453,-0.36218965,-1.0655932,-0.58985394,Ipswich - Central
4.286284,0.07805262,-0.022884563,-0.2539742,0.4475985,-4.699446,8.3029585,-1.8601322,0.6580964,-0.54452395,-0.82785356,-0.19460677,-1.1466309,0.11692384,0.45645514,-3.2044623,1.0065076,0.26693493,1.9654541,0.43118185,Ipswich - East
-2.9190247,-0.33452988,-0.29909992,-0.9732542,-0.4562684,-6.078288,-10.880053,-1.0980008,-0.9473104,-0.40279287,1.3466012,-0.9705438,-0.5591633,-0.46105888,-0.20733516,-2.753914,-0.4104683,-0.25755063,-0.89298844,-0.17211038,Ipswich - North
-0.8805771,1.1114684,-0.68385196,-0.9831629,1.0164529,-5.422492,-7.2720966,-1.4043881,-0.73478734,-0.4189958,0.40663248,1.1252888,1.2997898,-0.5628186,1.7579763,-0.67858905,-0.8007409,-0.23055299,-0.32260987,-0.19531329,Karalee - Barellan Point
-1.1072674,-0.18827416,0.22787619,-0.71415114,0.40227345,-5.770728,-10.145449,-2.4757867,-0.075692646,0.13115428,0.44817126,-0.8490981,-0.7998068,-0.1921967,-0.21570319,-4.9480195,-1.0099937,-0.72145265,0.042250372,-0.86428404,Karana Downs
-1.4323336,0.41362736,-0.22379312,-0.53010786,1.4251426,-5.18875,-6.1104746,1.0486593,-0.037688754,-0.06664721,0.42886436,1.0839614,0.9429788,-0.20662212,3.5092025,-6.684402,0.61407703,0.41262224,-1.2489736,1.2837672,Leichhardt - One Mile
-2.0538378,-0.8127657,0.5193067,-0.57943743,0.3980859,8.060773,-11.880464,2.1087403,-0.86353505,0.76096374,-2.2266004,-0.29434705,-1.4301623,-0.12375847,-0.2858642,7.3918195,0.52762103,-1.3066522,0.9355397,-0.28972408,North Ipswich - Tivoli
3.557522,1.9316224,1.3628922,0.76519454,2.6150205,4.3280993,6.3155255,1.7117797,1.1638559,0.52336097,2.512015,1.6806194,0.2415199,3.2643943,0.3466549,3.671215,0.56510764,0.2674376,1.6222237,1.1764466,Raceview
1.9152406,2.3109426,1.8135259,-0.05695285,1.2814626,8.238123,16.025097,3.4236817,0.3989434,-0.27561286,-0.42188865,0.50517786,1.3508085,0.75181705,1.2339691,11.192683,-0.2336085,-0.3138359,0.26159224,0.26101533,Ripley
0.65639275,3.3178527,2.5727232,2.208942,4.9898777,-0.6156859,-6.294564,-2.3740447,3.1599767,0.71244574,0.6691874,1.5762744,1.8117516,3.0131543,-0.1325251,-3.6692917,5.1781397,4.2547617,-0.14529864,14.382109,Riverview
0.82338005,-0.12046634,0.12262678,0.40601903,0.70230657,-6.1798887,-10.404389,-1.2619312,-0.19173618,0.14805889,0.10193918,-0.80096024,-0.37310585,0.6777518,0.1938023,-5.2023067,0.25074866,0.35404345,0.7636671,0.08234727,Camira - Gailes
-3.8742716,-0.24046174,0.19235902,-2.2639601,-2.406455,-10.261571,-10.339072,-4.6693645,-0.9337685,0.004082953,-0.7296984,-0.29507613,0.9906748,-0.23520504,-1.5702568,-11.563528,0.833203,0.6142776,-1.9866892,2.5764017,Carole Park
0.9040468,0.29524222,1.3981072,-0.0021315052,0.53231794,6.8905196,11.335286,3.031766,0.19655734,-0.25743526,0.014369415,0.7813449,0.95861423,-0.22657412,1.3986102,14.144672,0.50111157,0.112386376,0.7576608,0.48764026,Collingwood Park - Redbank
-2.4552715,-1.0720603,-2.0706656,-1.2377313,-0.2887,-6.3644714,3.85953,-2.6512084,-0.8486779,-2.734431,-0.2153489,-0.25454935,-1.985163,-1.2502781,-0.114484206,-8.476762,-0.78481543,-0.23243769,-3.1381915,-0.38770458,Goodna
-4.910738,-0.52423704,0.25533125,-1.9513963,-0.81316113,-9.470248,-9.836012,-5.063298,-1.2362053,-0.16653621,-1.9084437,1.6146116,-0.58384115,0.72809875,-1.4025236,-11.781151,0.9035974,0.50742817,-2.4140167,2.212141,New Chum
2.3650537,0.66333926,1.212489,0.7802653,0.761789,5.8390427,12.461523,2.9934342,1.7177236,-0.030121617,-0.33458766,0.91525334,0.7746207,-0.09660282,0.88708764,13.573806,0.46180913,0.23728926,1.838458,0.43122488,Redbank Plains
-1.9521507,-0.54499394,-0.6256116,-1.1578623,-0.20889843,2.8754506,-11.501888,1.2113386,-1.5665699,-1.3350377,-2.464222,-0.23532471,0.47868446,-2.0241776,2.4283862,-13.687193,-0.88705444,0.0935231,-0.72652835,-1.4260103,Springfield
1.5373828,1.4609212,3.029482,0.7852416,0.54654574,5.951867,12.362931,4.0029693,1.8734822,-0.067472756,-2.0616221,0.25575376,0.027959399,0.52458036,0.9943812,1.271958,-0.07720758,-0.24902551,-0.29586247,-0.017596481,Springfield Lakes
2.0968275,1.4152391,0.6451471,1.5594985,0.5074007,8.112322,-8.372022,4.432056,-0.21432425,5.3277283,-0.7075157,2.1594443,2.9274206,0.2001126,2.8336694,11.71861,-0.28933144,0.38564712,0.6611965,-0.069475316,Augustine Heights - Brookwater
0.622812,0.8260541,0.2687835,-0.16708416,0.80340964,4.627769,7.3178186,1.9042193,0.6719448,-0.0117816515,-1.3942215,0.47388902,0.8307176,0.6770172,1.2914715,-0.27952236,-0.19096823,0.14761005,0.8495714,-0.33351615,Bellbird Park
0.891851,0.30048066,1.2543684,0.3550953,-0.23242547,7.059848,12.219882,3.8170485,0.23657006,0.48225462,0.75125307,0.2881031,-0.10727378,-0.10190614,1.4130168,11.296503,0.6549741,-0.3446576,0.7786233,0.559743,Beaudesert
-1.8756675,-0.006182587,-0.1785319,-0.44099364,1.150915,-7.379376,3.362064,-1.534991,0.14808205,-0.8855741,-0.4453203,-0.434313,0.45494115,1.2416672,0.55246806,10.342918,0.6642402,0.4686435,-2.1484623,1.0724268,Beenleigh
2.7790759,0.004170529,0.2852803,0.6419025,0.48440847,2.2172422,1.0944179,0.20635985,-1.3719869,-1.361913,1.3993299,1.3488969,-1.0037421,0.19311462,-0.16254234,5.726939,0.35871354,0.7614659,-0.7998677,1.1995273,Eagleby
-0.6591726,-1.0245495,-0.9042641,-0.2513826,0.50646275,0.28077233,5.0221825,-1.182032,-0.56632143,-0.8527898,-1.1319662,-0.15451272,0.4789609,-0.8687725,0.98513955,-1.4574673,-0.114548564,0.17039016,-0.0623439,0.049831275,Edens Landing - Holmview
-1.1290674,0.026931485,0.97333723,-0.36027783,0.55168355,-4.3678694,-11.386658,-0.968235,-0.2547099,-0.9875253,-0.14778833,-0.8752791,-0.52970946,0.19307548,-0.9330407,-9.125995,0.19462004,-0.19641173,0.63783735,0.40178147,Mount Warren Park
0.5963917,1.1463203,1.9511951,-0.08734247,1.8234658,7.4278083,12.249199,2.226118,0.3651582,-0.18841252,0.13157885,1.0451555,1.1661469,0.2664687,1.6825296,11.682696,0.107825056,0.6449971,-0.089654475,-0.24288644,Wolffdene - Bahrs Scrub
2.0559502,0.9709693,1.5716645,-0.10895842,1.5716308,7.605758,12.773684,1.9661651,0.9355321,0.101222955,-0.26414865,0.7101788,0.9246194,-0.13317607,1.3766216,12.783109,0.51931024,0.48493713,1.3022265,0.48135042,Boronia Heights - Park Ridge
-0.9468472,1.0858881,1.1113231,-0.028580792,1.0324616,7.250419,10.085383,4.211161,0.9385216,0.2738881,0.6738022,0.7794409,1.3591886,0.69972646,0.41074246,-7.3799734,0.29909754,-0.35856453,0.11513694,0.4437628,Browns Plains
0.7990268,1.5478144,2.175229,-0.18238488,2.592288,8.004527,13.696449,1.9495754,0.35877496,-0.18161644,-0.20171152,0.73240215,0.80966985,-0.12834033,1.1987993,12.055912,0.26459318,0.040270917,-0.46361527,0.36836126,Chambers Flat - Logan Reserve
4.8933787,0.40967143,1.1722658,1.0826478,0.91039467,-1.051079,-7.513613,0.63555336,2.0471137,-0.12933539,2.1186755,1.1890521,0.9912275,0.73190963,0.21056803,-5.5322704,0.8948231,0.7132248,2.704587,6.2656674,Crestmead
-1.9540634,-0.5063307,0.50868005,-2.6425512,-1.729878,-11.463209,5.7215447,-6.8065114,0.5112316,-0.74508685,-0.48079085,-0.5091222,-0.6557083,-0.40874815,-0.30800948,-10.904037,1.0144506,0.47740167,-2.252432,1.9816414,Greenbank Military Camp
-0.7487659,1.0518758,0.85137194,0.47492063,0.8297666,5.2420673,2.3882573,2.455276,-0.042895205,-0.49297926,1.319662,0.38164777,0.9885727,1.7191291,0.43678892,1.4475623,0.3420787,1.1603035,0.21336564,0.8438099,Hillcrest
2.0445926,0.6359215,-1.229539,-0.04997138,0.8162118,3.668119,8.166408,1.0377415,0.2041398,-0.025054716,-1.5603755,-0.013934544,0.028704168,-0.60484177,0.83961535,3.497383,-0.090389706,0.17292725,-1.1753036,0.4917616,Marsden
-1.9445539,0.24554962,0.45035347,-0.32918787,0.13018179,-4.4818664,-11.650253,-0.43263143,0.26371387,-0.9833705,-0.9084618,-0.9390399,-0.5619581,-0.10572846,-1.0370752,-7.1787906,-0.114317685,0.0026573164,0.082267806,-0.3457175,Munruben - Park Ridge South
2.909688,1.2204982,-0.051237173,0.033309817,0.9476308,-4.722022,3.4643452,-2.5207884,-0.5600051,-0.5154129,1.6282628,-0.51601714,-0.49844894,-0.36134046,0.04382191,-9.379962,0.17876166,0.33692887,-1.1715499,0.07432479,Regents Park - Heritage Park
-0.35577708,0.38414818,0.7068965,-0.754263,0.4647039,4.858439,10.401208,2.053053,0.8011458,0.30440208,0.16046782,1.1693332,0.91754663,0.02005361,0.48963872,9.277885,0.29804716,0.61174333,-0.98899424,0.42999166,Logan Village
-0.94405514,-0.9619918,-0.27878886,-1.1011764,1.2401814,-5.3470592,-15.358797,-2.9030719,-1.2915914,-3.5448668,-1.6604705,-0.8805219,-0.41308746,-1.4786769,1.5336304,10.880037,-0.21731758,0.01967334,-2.0900178,-0.5231327,Flagstone (East) - Riverbend
1.0800945,1.0939823,2.1869915,-0.28316373,1.2549443,6.8182125,12.414213,3.7552826,0.6600661,0.37136605,-0.14528653,1.185937,0.93666047,0.015781978,1.4012114,14.259863,-0.13181016,-0.20856342,0.66169715,-0.3711885,Flagstone (West) - New Beith
0.33509812,1.0984921,2.4205954,-0.080492504,1.2568579,7.9392843,13.902165,1.9053091,0.89699256,-0.10926573,-0.018687246,1.10148,1.1188741,-0.2277004,1.539975,14.646345,-0.16676024,0.41163716,-0.13675162,0.33277828,Greenbank - North Maclean
1.7830848,0.8308201,1.3129033,0.39081305,0.60901916,6.836152,11.781216,3.9809458,0.6932473,-0.006831117,0.3495301,0.84860986,1.0880387,0.15352114,1.5457731,12.533244,0.2917203,0.7323112,-0.5200729,0.48063657,Jimboomba - Glenlogan
1.4782691,1.6595802,2.44908,-0.11181595,1.481991,7.282988,13.801778,1.8538616,1.1143205,-0.34423172,-0.91982615,0.578569,1.0965466,0.20218474,0.277934,12.635966,0.6581373,-0.8034118,1.1984332,0.34756467,Yarrabilba
3.4232457,-0.42915007,-0.028927736,-0.13434853,-0.08125183,3.6747653,-9.619452,1.3899736,-0.7885107,0.09717694,-0.48963323,1.1713725,0.54568726,-0.75278175,3.3579943,-4.508117,0.5611733,-0.3557873,1.4297209,-0.19222163,Bethania - Waterford
-0.32750502,-0.7370135,-0.63539624,0.628479,0.4478238,-0.69636863,-11.086221,-1.3400437,-0.8962201,0.058622018,1.3117379,0.2089519,-1.6258664,-1.2943698,0.6539587,3.4864323,-0.11855843,-0.09940294,-1.5131694,0.8630206,Cornubia - Carbrook
1.2734659,1.8578156,0.011277777,0.5354472,0.057318095,1.8667048,0.41533566,0.15974842,-0.9002119,-0.64639324,0.389129,0.9113732,0.12610616,0.9491568,0.7148111,9.826468,0.20080675,0.79535615,-1.5745844,-0.43208727,Loganholme - Tanah Merah
-1.3305753,-0.3862047,-1.7744776,-0.2554038,-0.042791095,0.18490379,5.7735543,-0.2570818,-0.13965876,-0.93060774,-0.55658,-0.69505036,0.517698,-0.58493567,0.47774372,5.5631194,-0.19816464,-1.8559877,-5.084442,-0.38230023,Loganlea
2.9815297,-0.004489339,-0.8552455,-0.11168057,-0.22517952,-3.6654532,-8.4102745,-2.9181275,-0.72567284,0.93969965,-0.14325404,-0.37300295,-0.77113956,-0.8801799,2.0320795,-5.9550495,-0.97084725,-0.23647001,-0.72255874,-0.61481875,Shailer Park
0.27718246,1.9707544,1.0747786,0.30351973,1.3589278,6.2073975,-6.916412,0.5980078,0.7298003,2.6808991,1.9946432,0.71384764,3.1181762,1.8417554,2.6148937,5.961605,0.80838555,-0.6206773,2.5643466,3.294446,Waterford West
-0.034382466,1.0868406,0.41829476,0.64148307,-0.27482203,-2.7772927,-9.643934,-0.5259955,-0.29091516,-0.0572237,0.09608903,0.105789736,0.021112345,0.2643726,-0.54514503,-8.896175,-0.9888612,-0.17915313,-0.3700557,-0.13044566,Daisy Hill
1.3093143,-0.32740852,-0.87253606,-0.26227427,0.91371083,2.3380814,-9.052102,0.1975729,-1.6006078,-1.0921496,-0.59412235,-1.4795799,-0.26405668,0.4247773,-0.060073946,-2.966076,0.5936509,0.24206746,-3.7608614,2.0937407,Kingston (Qld)
0.16989419,1.1781901,-0.13596427,0.6348087,1.1704721,2.0533035,-5.161701,0.21033771,0.9276978,0.56988454,0.5145836,-0.33853093,-0.88119715,0.27315974,-0.17085561,-4.838639,1.5137659,1.3198943,-1.1899647,3.901462,Logan Central
3.8744328,0.025731022,-0.61414343,0.4125956,0.5294909,-0.78862953,2.662528,0.564852,-1.3814547,-0.5146836,-1.325036,-0.79358983,-1.9223044,-0.46562272,-0.06478829,-4.741059,-1.7565933,0.09456568,-2.0152936,0.03428009,Rochedale South - Priestdale
1.7331284,-0.12161104,-0.66643983,-0.50538933,0.8263252,-4.915547,3.5933228,-0.6729695,-0.122155264,-0.24510723,-0.13638687,-1.2624958,-0.577393,1.2189622,-0.108757235,-8.117392,0.5761526,0.352967,-0.62005264,-0.10436119,Slacks Creek
3.266575,0.14424418,0.043502115,0.46117657,0.115158014,1.3152351,-8.882289,1.3751874,-0.11799001,-0.7413324,0.03790031,0.4909816,-0.30222145,0.23388404,0.11325047,-8.780452,0.1408482,0.5315843,0.16788484,-0.4836661,Springwood
-0.66936886,1.4797429,-0.019377343,0.7001142,1.8149973,0.31377167,2.682814,0.47856542,-0.44577438,0.3010414,-0.9007101,0.75930405,0.82031715,-0.43305025,1.1388032,-0.7828236,-0.15338233,0.07261671,-0.25849897,0.25784162,Underwood
1.5461967,-0.30036017,-1.9168283,0.93232834,-0.14601359,0.9996043,4.76223,0.52549,-0.9387864,-0.8810233,-0.4770362,-0.96334904,-0.5969944,-0.38412827,0.23015898,-5.5383773,-0.003725567,0.3051931,-2.8696587,1.2367363,Woodridge
3.249508,0.8740735,1.1448689,1.323688,0.7551709,-2.6357381,5.642364,2.1468656,1.1633449,0.9215763,1.3436232,1.2145864,1.5459201,0.2837964,0.6327664,0.5466335,1.1467443,0.12754595,1.6925052,1.8175762,Bowen
-0.009487225,-0.040970553,-0.76520354,-0.39365783,-1.8135085,-8.651779,-9.627092,-3.9803522,-0.1574034,-0.43779463,-0.61405736,-2.133263,0.0065953312,-1.1329467,-0.16004372,-10.754164,-0.136048,0.009600528,0.22036532,-0.33145177,Broadsound - Nebo
-3.3721538,1.0762482,-0.08100469,-1.7098048,-1.6168803,-5.577286,-9.713663,-4.532196,-0.023463024,0.11529991,-0.28648052,-0.15628089,-0.08396088,-1.24783,-0.5196323,-10.417495,-0.041796215,1.0705175,0.15627699,-0.1620988,Clermont
-2.8118813,-0.054856542,-0.01812429,-1.5621021,-1.5078706,-5.618528,-10.017672,-0.82428956,-0.34444958,0.112951465,-0.44947597,-0.51254606,0.37571406,-1.0349926,-1.3698207,-9.036428,0.560359,-0.8108884,0.1855413,2.7727096,Collinsville
8.961955,0.2897678,-1.0258027,0.74097717,-0.9714776,-6.8948503,-8.566768,-3.0698414,0.60452884,-0.5877489,-0.47814447,0.8694716,0.2922334,-0.3351458,-0.24781948,-9.162294,-0.65460455,0.13741659,-0.069167815,-0.39954174,Moranbah
1.8493558,-0.07762613,0.34706545,-0.30394575,0.20884639,3.1502783,9.338455,1.0874563,0.50526965,-0.24868861,0.46093532,0.7578565,0.17812215,1.7385019,1.3522904,7.463416,0.25246608,0.06827551,1.4758871,0.6553511,Andergrove - Beaconsfield
-2.218725,0.6614054,1.5123998,-0.5432871,0.7743073,-5.258767,-9.646795,0.83949226,0.58786434,1.2969347,0.34540385,0.4939639,1.5145518,1.5987933,0.04673085,1.9340602,0.72028923,1.9976434,2.58614,0.8125305,East Mackay
1.0491227,0.7412562,0.48398957,0.41141546,0.44255424,1.6453,4.292891,1.3944411,0.3829435,0.105040975,0.33298346,0.4559649,0.61133486,1.5536499,1.4871755,7.353874,-0.29807803,0.25995928,-0.29124898,-0.12580672,Eimeo - Rural View
-4.2264447,-0.5057521,0.49713245,-2.1789663,-2.2845886,-9.845562,-9.8029,-4.7631903,-1.084668,-0.017623167,-0.99754936,-0.43763065,-0.18101436,0.5702026,-1.4695629,-11.06846,0.82789886,0.625569,-2.2887118,2.526058,Eungella Hinterland
-2.8233497,-0.6013955,0.2729511,0.19152758,0.5003498,-7.5250974,-11.69616,-3.7068896,-1.8566096,0.19616844,-0.42432845,0.1021582,0.01632603,-0.43537986,-0.024351224,3.654213,0.13544507,-1.1638156,-5.633128,0.05826846,Mackay
-2.4075794,0.6798931,0.63831854,-1.2315837,0.67962855,-5.521988,-10.375867,-1.1051362,-0.8499652,-0.24870849,-0.6649687,1.3068589,1.095021,1.5638192,0.13452178,-0.070257396,0.20331967,-0.27307636,0.013618476,-0.15675975,Mackay Harbour
2.195403,-0.36103362,-0.019299285,-0.01700007,0.48974085,-0.30575678,-6.0988574,0.7195676,0.22236404,0.45230457,0.67657286,0.94435793,-0.027613912,-0.05390933,-0.11424446,7.2170415,-0.35148185,-0.123734154,-0.42721206,-0.9962935,Mount Pleasant - Glenella
-0.6246432,-0.26131085,0.7373815,-0.64553136,0.16772354,-6.7575355,-10.260604,-0.74814355,-0.7644728,-0.63614804,-0.6130619,-1.1654189,0.2941237,-0.10859605,-0.05716111,-5.7877607,0.42400154,-0.37351418,0.80144924,0.14970453,North Mackay
-0.23784971,1.9710811,0.8275112,-0.17246097,0.5094397,-1.412238,-8.450399,-0.08220143,0.34260958,1.9637036,-0.121379904,3.88078,2.7025888,1.0166488,2.5365894,-0.4859751,1.9243408,0.92500925,-0.07653251,0.34687993,Ooralea - Bakers Creek
-0.2134047,-0.15333332,0.4562314,-1.8803258,0.28445107,-5.3237143,-7.1897364,-0.25407606,-0.66137713,0.658896,0.68082994,1.4024916,0.4392816,0.15203911,0.9536558,0.71110797,0.12924337,1.4057947,-0.010292214,0.39803764,Pioneer Valley
1.7274531,-0.2825803,0.4465611,-1.215764,-1.8212959,-0.6640343,1.2598006,-0.53688794,-1.893358,0.019178154,-0.05887904,-1.0888141,0.113915496,-0.73599136,-0.33365548,-0.6034971,-0.14094998,0.006616342,-0.45095256,-0.025969105,Sarina
-1.3041658,0.40971413,0.9074586,-0.69894576,-1.5150008,0.52127904,0.9490741,-0.24742788,-1.5420743,0.562147,-0.24531172,-0.82614803,0.2596616,-0.5756113,-0.427853,2.5755198,-0.17968337,1.4941424,-0.36560622,-0.07104627,Seaforth - Calen
-1.4403994,1.5062023,0.86179453,-0.4990987,1.4456469,0.91791576,-8.795389,0.17016688,0.22432955,0.08005293,1.2081962,0.6470704,0.78689075,2.3704476,0.9689001,12.494621,0.2624002,0.8697016,-0.56857187,1.0305581,Shoal Point - Bucasia
-2.9078007,0.21474738,0.17283052,-1.2684904,2.0919137,-8.395573,-9.125522,-3.6732323,0.18485934,0.087644406,-0.93506455,-0.6850466,0.2830725,-1.0946866,-1.4359113,-9.793746,0.409135,-0.87514013,0.50735885,-0.053600095,Slade Point
-0.43807197,0.6171446,0.9054824,0.82957405,0.7454024,-5.86038,-8.462238,-3.5128648,0.50869846,0.2552551,-0.8202611,-0.7476424,0.6135299,0.33378974,0.19284493,-7.464145,0.25952703,-0.8193942,0.9302403,0.24980947,South Mackay
-0.8238882,-0.2514442,-1.4439067,-2.7600462,-1.0883378,-3.5975842,-8.243801,-0.5110756,-0.8443362,-0.17009978,0.6169758,-1.1213828,0.18945904,-0.6730812,-0.16774459,-0.52140903,0.45742545,0.37033108,-0.14633521,-0.115760244,Walkerston - Eton
-0.7206873,0.23659748,0.6930295,0.3962512,0.7686667,-1.9927547,-10.476862,-0.45269936,0.30645755,-0.42563456,-0.80059993,-0.6873539,-1.222718,1.5110182,0.065062255,-8.858202,0.6974029,1.6776917,2.122821,-0.03473831,West Mackay
1.018116,0.11229827,0.19505908,0.56882143,0.24482861,4.55883,8.2028475,2.2190795,0.105842195,-0.15905152,-0.21398309,0.3021058,0.6390512,-0.4498122,1.0488681,10.350955,0.042412754,0.4980072,-0.13853043,-0.34430185,Airlie - Whitsundays
-3.6880488,-0.4940761,0.44396564,-2.3128757,-2.0100164,-9.6839485,-10.823472,-4.363863,-1.164083,0.11162353,-0.4861549,-0.33781737,-0.5152831,-0.22733594,-1.277331,-10.556998,1.0379461,0.4986032,-2.251149,2.257007,Cape Conway
-0.59512395,0.040453695,0.54684454,-1.1222397,-0.79994994,1.6779692,4.289261,2.460961,0.48290405,0.6879258,1.0430951,0.87133276,0.7551597,0.30680847,0.32815564,-1.708025,0.13918957,0.20272368,0.269137,0.31789035,Proserpine
1.9597065,0.19366822,0.5725771,0.40277568,-0.2293448,1.9314357,5.8153505,1.0733322,0.08344108,0.04418846,1.411221,0.7478365,0.56333774,-0.13371356,1.1636881,6.7877254,0.8663137,0.79631716,0.36407438,0.49684784,Beachmere - Sandstone Point
3.4446633,0.27744207,-0.31699115,-0.2575788,-0.70650643,2.3710208,2.7094944,1.6942685,0.18620466,-0.013534621,1.0817142,0.40615484,0.9012571,0.07921346,1.1962023,0.47217396,0.43210685,-0.24289188,1.3986661,-0.14836942,Bribie Island
-0.65283114,0.9133678,1.3757789,-0.50493205,1.1429092,7.2405615,10.419646,4.3100004,1.130935,0.23750174,-0.40788472,1.2685903,1.0977263,0.21405417,0.8316087,4.7436604,-0.21407911,-0.089499556,0.51451695,0.15529622,Burpengary - East
2.3191144,0.45301002,1.0903276,-0.23883744,0.48693937,7.308723,11.615706,2.7137973,0.5854758,0.4911362,-0.0960469,0.29532152,1.1881704,0.53410965,1.4902112,11.905754,0.23654063,-0.18656701,2.023644,0.928029,Caboolture - South
-2.025928,0.14689413,0.6123079,-0.27715784,0.6678875,-5.1905217,2.8878644,-1.3943005,-0.41158953,0.7557682,1.4950799,0.9587305,0.87143034,1.2253175,2.1957386,-6.602054,0.05671084,0.620996,-0.5138688,0.099572904,Elimbah
0.5110531,0.6068298,1.241757,-0.75719047,0.54072666,4.833656,10.493652,1.2099379,-0.029562289,-0.72449493,-0.343799,0.5045029,0.37553757,-0.9849327,1.3566469,8.716006,0.5396699,-0.88248974,0.45194644,0.13982195,Morayfield - East
-1.5841963,0.75493145,1.2186397,0.36244816,0.6837424,-3.9254284,-6.6840606,0.16955283,-0.41388324,0.80775726,0.9020814,1.7190287,0.8635037,0.6997489,3.5766,-7.7906713,0.69206554,0.69966406,-0.8103176,-0.19018613,Wamuran
3.487939,1.1518383,0.8614392,1.9211248,1.8377137,1.1556655,9.567813,0.31042558,2.2714407,2.284928,0.4769498,1.2800105,0.638907,0.4321153,1.2774076,13.948803,0.45404583,0.30028933,2.7447393,1.2066578,Caboolture - East
1.017662,0.20562379,1.0662816,-0.3778478,0.9815089,4.851014,10.058414,1.5927322,0.27019772,0.024612207,0.529597,0.34091827,1.2721763,-0.24506344,0.462423,12.249216,0.8034446,-0.24351557,0.72701645,0.59424883,Caboolture - West
-1.5626383,-0.10578446,-0.5432034,-0.7455228,-1.8247833,1.2830954,3.8097363,0.81966525,0.10715454,-0.28165928,0.21717997,0.32452783,0.26172563,-0.049681604,1.5107394,10.447213,0.4012943,0.21734315,0.4093653,0.416293,Kilcoy
0.4081757,0.30203354,1.0079138,-0.64517486,0.21160728,5.728188,9.104529,2.771978,0.562974,-0.5639404,0.4591807,0.6490854,0.7530569,0.8847737,0.7829736,9.963668,0.15844749,0.19449541,-0.04852701,0.1361001,Woodford - D`Aguilar
0.7308312,-0.3432173,0.879287,-0.11099869,0.5996849,6.2318783,11.59791,2.643159,1.7302334,-0.41387403,0.64030176,0.20642392,1.1378993,-0.4603849,0.49943975,14.364527,-0.0005630545,-0.14271979,-1.0952632,0.29615226,Burpengary
3.2710814,-0.03275133,0.5673723,-0.14583018,1.0400562,7.2075105,12.742773,3.102013,1.3513277,0.5991836,1.3944957,0.42891845,0.19373122,0.4529819,0.42154202,13.588175,0.7916393,-0.5980671,1.1933719,1.2620714,Deception Bay
-0.84357035,0.61889523,1.8531035,-0.28037757,1.8760157,7.570593,13.580617,3.285608,0.9960406,0.3102651,0.34992042,0.6294343,1.1427034,-0.9451328,0.24998431,15.524168,0.0063797864,0.5027194,0.22129162,0.604197,Morayfield
1.5306494,0.2599296,0.75862044,0.003360961,0.7361803,6.373422,12.009602,3.649879,0.8188778,0.06450729,0.15686283,0.28820825,0.041875828,-0.041426152,1.1933569,14.000472,-0.60932356,0.2134506,-0.52707195,-0.52486783,Narangba
0.20004112,1.1503023,1.2585841,-0.8588846,1.0636144,-3.0840993,7.2183557,-0.17193623,1.4124364,2.004841,2.1038046,1.7218931,2.655524,0.9096253,0.84083086,20.593122,0.12409825,0.54936445,1.54076,0.6353457,Upper Caboolture
-2.4167557,-0.07231786,0.0018398887,-0.16663353,1.1685661,-5.6218705,3.9272296,-1.0450124,-0.35018438,-0.053623643,-0.58596873,-0.4960526,0.10280883,0.5234761,0.07415704,-5.5227776,0.5385209,0.13248764,1.1161977,0.22509493,Clontarf
1.631316,0.1558422,0.76319426,0.14873374,2.2187304,1.1265702,10.526927,0.20456658,1.5509571,2.0395536,0.25499296,1.1020181,1.0254889,1.2705436,0.90558827,15.412632,0.84371984,0.4258596,2.7362907,0.14231142,Margate - Woody Point
