Current Population,Population Growth Rate,Internal Migration,Overseas Migration,Population Density,Dwellings Approved 2022-23,Dwellings Approved 2023-24,Approval Value 2022-23,Approval Value 2023-24,Approval Growth Rate,20yr Population Growth,10yr Population Growth,5yr Population Growth,Growth Acceleration,Consecutive Growth Years,2025-26 Approvals FYTD,SEIFA Disadvantage Index,SEIFA Advantage Index,SEIFA Economic Index,SEIFA Education Index,sa2_name
0.47187135,-0.18890597,-0.021731574,0.2889886,-1.45791,0.57099074,1.3873976,0.11771569,0.04750199,-0.513757,-0.18359618,-0.15006734,-0.007374691,-0.1848479,-0.05387985,0.5937821,-0.1605386,-0.1875076,-0.35262212,-0.21198067,Marrickville - South
0.51232713,0.2080579,-0.044337466,0.35445565,-1.011846,0.5316123,1.3823408,0.13752808,0.007851424,-0.10512565,-0.15737455,-0.09556503,-0.08253122,-0.21088187,-0.0059712213,0.8151142,-0.2081239,-0.12917902,-0.45477065,-0.27292424,Darlinghurst
0.52378565,0.22492442,-0.036147714,0.36643812,-0.9428387,0.5103427,1.4051864,0.29448268,0.027884593,-0.06394745,-0.026869148,0.08921123,0.025145402,-0.16891064,-0.018172001,0.8032143,-0.19597915,-0.14783391,-0.473545,-0.17938651,Erskineville - Alexandria
0.5417659,0.22161753,-0.05648669,0.28420553,-1.1476127,0.5567937,1.5686693,0.12089575,0.0029499298,0.19537307,-0.195653,0.051010486,-0.12834439,-0.0929038,-0.034079913,0.69456404,-0.18856242,-0.19408672,-0.39404422,-0.25377628,Glebe - Forest Lodge
0.49183515,0.20172472,-0.033250224,0.36058939,-1.0046501,0.506319,1.477428,0.23533544,0.12688427,-0.111765936,-0.14175388,-0.13177818,-0.0035060262,-0.15544619,-0.014980008,0.7565172,-0.20585188,-0.103728786,-0.47427642,-0.26464108,Potts Point - Woolloomooloo
0.5173453,0.21149808,0.081031345,0.36869535,-0.91634786,0.5323303,0.24691145,0.21380118,-0.022348417,-0.057756312,-0.2457502,-0.0418227,-0.17312771,-0.2268995,-0.0022816916,0.93616176,-0.2319492,-0.094678305,-0.5397972,-0.25617853,Surry Hills
0.50431484,0.18520506,-0.021715391,0.34580335,-0.94971716,0.5385767,1.5408318,0.1969224,-0.025359921,-0.13153368,-0.17323603,-0.018367967,-0.021812184,-0.16850057,0.0066200644,1.0612044,-0.2378938,-0.14108752,-0.45600763,-0.31563407,Camperdown - Darlington
0.61078364,-0.00016688328,-0.03924675,0.24000528,-0.8439235,0.07411225,1.5462196,0.09197224,-0.055747345,-0.2714017,-0.03434438,0.0270196,-0.12344821,-0.036505643,-0.027009334,-0.016313596,-0.24474496,-0.2279855,-0.34550524,-0.20220186,Chippendale
0.5198873,0.02181782,-0.07303811,0.30125505,-1.1160325,0.5689934,1.5828049,0.15060987,0.006300641,0.14279298,-0.20669086,-0.01601692,0.031669147,-0.08952773,-0.034987498,0.69850874,-0.19878657,-0.15984245,-0.38592306,-0.22002624,Newtown (NSW)
0.6450505,-0.04364931,0.0065180277,0.2582006,-0.638085,0.022697909,0.28487444,0.093976766,-0.026758585,0.17283995,-0.4080618,-0.085735075,-0.18065578,-0.11605877,-0.044313107,-0.042508636,-0.28250986,-0.16586116,-0.5293338,-0.17623118,Pyrmont
0.6590733,-0.071726546,0.0022428827,0.26178783,-0.6352118,0.02370826,0.28969094,0.084523916,-0.016837962,0.1734323,-0.41670957,-0.011098277,-0.17643344,-0.114399225,-0.044912692,-0.04262882,-0.28201133,-0.16460153,-0.5293338,-0.16590008,Redfern
0.50650495,0.25116622,-0.011314616,0.3499925,-0.9454275,0.51332295,1.4025103,0.20674992,-0.04318761,-0.085539736,0.06774086,0.11905663,0.09354458,-0.12848017,-0.019530645,0.8291091,-0.23557359,-0.12782942,-0.48784027,-0.20532887,Rosebery - Beaconsfield
0.4874168,0.22364745,0.07588834,0.3953413,-0.8399951,0.485888,0.18480809,0.23456906,-0.042237725,-0.057124022,-0.23502323,-0.050505273,-0.21900138,-0.23127934,-0.010001474,1.0032296,-0.21971804,-0.08333619,-0.564003,-0.22329776,Sydney (North) - Millers Point
0.6377662,-0.018163478,-0.03311367,0.24527681,-0.81230235,0.101657994,1.5806544,0.105993494,0.1612927,-0.32058144,-0.03813463,0.06987322,0.07387512,-0.026832318,-0.03578633,-0.05861157,-0.22831523,-0.19840512,-0.3492918,-0.16083331,Sydney (South) - Haymarket
0.5899775,0.09412995,-0.06510136,0.255362,-1.345929,0.075299874,1.3625274,0.020348638,-0.051447652,-0.45033142,0.018586483,0.04303666,0.10309971,-0.031603474,-0.003511867,0.8360091,-0.23096953,-0.25821045,-0.3389756,-0.20528857,Ultimo
0.55486506,0.103623234,-0.067504175,0.34897172,-0.9102103,0.5469002,1.6642545,0.25652578,0.0968062,0.10121292,0.045651965,0.09756259,0.08321598,-0.04308673,-0.038220223,0.88984597,-0.23116513,-0.14042875,-0.41449097,-0.28456226,Waterloo
0.5186429,0.17713518,-0.018649245,0.28704995,-1.3226944,0.56592715,1.3704535,0.12331838,0.076844364,-0.45478356,0.05762208,0.074219786,0.0805573,0.024367437,-0.058796182,0.49866453,-0.1928368,-0.23087426,-0.3222022,-0.25356516,Zetland
0.5225313,0.2350894,-0.039223153,0.31456435,-1.3529884,0.53471905,1.282069,0.12688577,0.071940534,-0.47775334,-0.18376173,-0.062049348,-0.11541388,-0.12068341,-0.040198818,0.58761936,-0.16807552,-0.24131666,-0.33687443,-0.2676427,Bondi - Tamarama - Bronte
0.53356385,0.15976167,-0.09905771,0.33720022,-1.1225559,0.5660468,1.5668954,0.28792837,0.1244031,0.13807689,-0.19202265,-0.020423695,-0.111641586,-0.13055249,-0.051125877,0.65165097,-0.17759152,-0.14335181,-0.37962702,-0.27447864,Bondi Beach - North Bondi
0.5182451,0.16978106,-0.044318814,0.3095087,-1.3731366,0.58182245,1.3716544,0.21691267,0.1451464,-0.4617143,-0.17640392,0.020160388,-0.09658895,-0.12491157,-0.04048611,0.5553562,-0.15138242,-0.16429515,-0.31266657,-0.26882234,Bondi Junction - Waverly
-0.79081964,-0.14123708,0.040655676,-0.00090422377,0.15835075,0.07808615,0.46528634,0.016303334,0.05268926,0.477565,-0.15743679,-0.4864253,-0.25669405,0.17790085,0.06287399,-0.13202678,0.10912621,0.060202375,0.2917664,-0.66984755,Centennial Park
0.55167305,0.24253261,-0.07941828,0.31920135,-1.1157037,0.5722688,1.5262243,0.18033075,0.109492056,0.21432906,-0.22464868,-0.015994303,-0.101475134,-0.10373952,-0.039397318,0.6306234,-0.19112091,-0.16320793,-0.40663412,-0.26174033,Dover Heights
0.5313915,0.15824468,-0.050396718,0.29384756,-1.3762981,0.59623915,1.3593552,0.11864633,0.092725106,-0.4648075,-0.20727725,-0.15190777,-0.0896496,-0.15883592,-0.03415071,0.56217086,-0.17541765,-0.17380576,-0.32241276,-0.28217798,Paddington - Moore Park
0.5065907,-0.07115593,0.019512681,0.3829827,-1.120667,0.53530794,1.484883,0.22330344,0.12902907,-0.24039704,-0.21786869,-0.15482566,-0.107928015,-0.21928875,-0.010446803,0.5035181,-0.24445648,-0.01584468,-0.4812635,-0.21023335,Rose Bay - Vaucluse - Watsons Bay
0.50753605,0.12308477,-0.04052613,0.30147693,-1.3203807,0.5723337,1.4662552,0.1678707,0.1011605,-0.41842386,-0.16694675,-0.02178713,0.0318377,-0.059379965,-0.03549328,0.7660073,-0.2157682,-0.1895158,-0.33356762,-0.32109457,Woollahra
0.56853616,0.04067607,-0.08765612,0.38632002,-1.0264224,0.60228425,1.5312176,0.32662407,0.15396829,0.046158,-0.23457658,-0.08569967,-0.12798634,-0.092822604,-0.034107994,0.6459156,-0.17068519,-0.07162706,-0.40174946,-0.18957318,Bellevue Hill
0.52312034,-0.12029302,0.02437792,0.37754005,-1.105655,0.5338252,1.507165,0.22433329,0.13036981,-0.24292724,-0.24907662,-0.08423138,-0.09776339,-0.23126443,0.0034833292,0.505066,-0.24083881,-0.011748664,-0.47934768,-0.20231853,Double Bay - Darling Point
0.52546287,0.09048889,-0.040383868,0.29402497,-1.316143,0.5917202,1.4543273,0.0967281,0.102294646,-0.50589156,-0.16018754,-0.15830445,0.015401658,-0.14367644,-0.03985333,0.7605636,-0.20541513,-0.17226912,-0.32722208,-0.31152508,Kensington (NSW)
0.5318259,0.13825719,-0.06113393,0.29899186,-1.3616326,0.57081205,1.3301967,0.14867802,-0.007085647,-0.50177765,-0.16997617,-0.076635174,-0.115218885,-0.06144913,-0.027634224,0.66615504,-0.16685453,-0.21739961,-0.32046723,-0.2701584,Kingsford
0.53896374,0.07925867,-0.0069252676,0.35164487,-1.01142,0.5398296,1.4342481,0.26886335,0.048698887,-0.23489027,-0.17354986,-0.03350008,-0.20987228,-0.19077519,-0.016749095,0.75219816,-0.19366124,-0.15612715,-0.4665397,-0.22640792,Maroubra - North
0.520229,0.034528784,-0.021564342,0.3091122,-1.3666817,0.55817974,1.2964996,0.23700008,0.082082264,-0.4682493,-0.17985083,-0.07123249,-0.119337544,-0.1429066,-0.03273026,0.58439475,-0.17505357,-0.22787102,-0.34516382,-0.23324123,Maroubra - South
0.5125226,0.16943288,-0.04450066,0.30073163,-1.3375965,0.5559117,1.3998315,0.2149683,0.04186129,-0.38138092,-0.17340815,-0.04934035,-0.118431605,-0.13424152,-0.03610966,0.6523645,-0.16643643,-0.22585611,-0.31277412,-0.27617136,Maroubra - West
0.54342127,0.02362822,-0.06906437,0.3535486,-1.0488212,0.6145079,1.5327041,0.23664896,0.009438163,0.057112835,-0.21726997,-0.15771388,0.012082199,-0.14441358,-0.024291612,0.7076513,-0.18330686,-0.13415225,-0.3771707,-0.22095743,Randwick - North
0.53347844,0.22527497,-0.029933317,0.35969293,-0.9784241,0.50963074,1.3987433,0.22861262,0.12645158,-0.09893678,-0.17175367,-0.020157568,-0.21426028,-0.14445908,0.003297414,0.76977205,-0.19463727,-0.13695134,-0.45909333,-0.2572806,Randwick - South
0.5491722,0.2725043,0.06771683,0.35108387,-1.0323637,0.502963,1.4693573,0.31076422,0.108219214,-0.45326343,-0.18344219,-0.09583292,-0.10121632,-0.17896779,-0.025734544,0.7060513,-0.20169601,-0.10345516,-0.44026282,-0.24759968,Coogee - Clovelly
0.47902972,0.037126422,-0.03788286,0.31070474,-1.3857994,0.5228543,1.3401688,0.13802975,0.13633561,-0.49808943,-0.14725374,-0.041488502,0.0044586924,-0.05998868,-0.060479157,0.5414838,-0.16751656,-0.18324484,-0.3797772,-0.25109366,Malabar - La Perouse
0.5460372,0.18720873,-0.094239265,0.3400477,-1.0356134,0.54638785,1.5305997,0.25134018,0.11048921,0.08018802,-0.21906333,-0.0070389826,-0.15296088,-0.104847245,-0.032210138,0.68946797,-0.17636822,-0.15212508,-0.37552443,-0.26170737,Matraville - Chifley
0.52289355,-0.008211754,-0.0543986,0.3096913,-1.2112324,0.57637393,1.5416108,0.21445933,0.044131406,0.09266055,-0.24120724,-0.020225894,-0.10916178,-0.12006268,-0.03182592,0.5315005,-0.22925454,-0.11351244,-0.35451072,-0.2390189,South Coogee
0.520016,0.21547432,0.68888813,0.28471357,-1.0994732,0.59365547,1.6191059,0.29960847,0.08481824,0.10237403,-0.16548128,-0.05014758,-0.06943569,-0.2025229,-0.078652605,0.83571374,-0.18958698,-0.2379813,-0.31700137,-0.31427848,Bass Hill - Georges Hall
0.5762217,-0.021385904,0.049154334,0.25419077,-0.9969042,-0.011257773,0.16379419,-0.0028685122,-0.057094216,0.17089368,-0.09481206,0.050154466,0.07644721,-0.043099113,-0.038715508,0.9112637,-0.26589173,-0.20984596,-0.53418714,-0.15932122,Chullora
0.5212466,0.1942761,0.0957753,0.3391717,-1.0268366,0.4770524,1.4593616,0.18180133,-0.0067949453,-0.46590576,-0.17675798,0.048968244,-0.1286373,-0.15289322,-0.04034325,0.76565945,-0.18593068,-0.1669544,-0.43047103,-0.2580834,Condell Park
0.5120752,-0.15581724,-0.06822493,0.32616904,-1.2354378,0.57932276,1.5029947,0.3008135,0.11130364,0.23464558,-0.1953569,0.0060604643,-0.16967483,-0.13330184,-0.04593805,0.5200173,-0.17083934,-0.17710474,-0.4317615,-0.22442934,Padstow
0.5455847,0.16640449,-0.10587101,0.3331126,-1.1189964,0.55729127,1.4994627,0.28579527,0.1120958,0.21898127,-0.20605966,0.034541816,-0.16693784,-0.09002825,-0.048541587,0.67963356,-0.17534445,-0.1587431,-0.41102472,-0.25431022,Revesby
0.5466492,0.17227347,-0.09018333,0.31756213,-1.1287206,0.5397765,1.5128037,0.13824287,0.10166068,0.2285581,-0.20558618,0.03287683,-0.15044698,-0.12065536,-0.043660756,0.6879361,-0.18896379,-0.20465429,-0.39810222,-0.25799897,Yagoona - Birrong
0.5566742,0.12128901,-0.02470032,0.34913346,-1.0463078,0.57893604,1.5525274,0.24362753,0.027328491,0.08275835,-0.18913203,0.067072995,-0.11691722,-0.10468318,-0.02589979,0.75213534,-0.17256741,-0.1642958,-0.36827406,-0.25089148,Bankstown - North
0.5221462,0.24308507,-0.014862217,0.32055953,-1.3569727,0.5385996,1.3284281,0.18973653,0.0705336,-0.4832199,-0.16813475,0.0061650556,-0.019386793,-0.1486277,-0.034931164,0.5575481,-0.17685293,-0.2178192,-0.33361432,-0.2190613,Bankstown - South
0.5626489,0.21160436,-0.069228664,0.32475904,-1.0680869,0.54865956,1.4786181,0.1347485,0.061274596,0.10005452,-0.20419547,0.056935955,-0.12435548,-0.11035288,-0.023771025,0.71766096,-0.18066195,-0.19487454,-0.36441258,-0.2484462,Greenacre - North
0.54148114,-0.016065871,-0.051471718,0.3065508,-1.1215509,0.5462221,1.5265328,0.12847626,0.06676927,0.086173385,-0.187114,0.065596186,-0.121158965,-0.06308892,-0.039335612,0.6523624,-0.18804859,-0.1969357,-0.38239884,-0.21163534,Greenacre - South
0.5237446,0.20520476,-0.054404117,0.3082106,-1.2568946,0.5537807,1.4200182,0.111365095,0.06902484,-0.19193995,-0.16804571,0.039233427,-0.122376606,-0.13068116,-0.037620734,0.641579,-0.1758732,-0.23947044,-0.34911746,-0.26115927,Panania (North) - Milperra
0.54925656,0.039827622,-0.091576904,0.3308993,-1.0722429,0.56567615,1.5029277,0.2883543,0.08074359,0.08550876,-0.20647842,0.06531555,-0.1555096,-0.10876751,-0.024393946,0.69106984,-0.19652203,-0.16312449,-0.40270856,-0.20616306,Panania (South) - Picnic Point
0.51486784,0.0008144246,0.10471399,0.34803,-1.1421674,0.5025073,1.4024199,0.18940696,0.05657798,-0.45955548,-0.20916244,-0.016270312,-0.14267474,-0.18248065,-0.021214874,0.5852493,-0.22043017,-0.12430695,-0.4378767,-0.23984921,Belmore - Belfield
0.57571155,0.17916094,-0.0230576,0.35726675,-1.0446031,0.55696464,1.4927763,0.14875387,0.089653775,0.029237568,-0.18839742,-0.0033920258,-0.12076824,-0.10794861,-0.041119944,0.6993404,-0.1732079,-0.18005547,-0.42029032,-0.27110982,Punchbowl
0.5450016,0.03202234,-0.041504018,0.29100052,-1.2614799,0.58323026,1.5142465,0.22393814,0.090249255,-0.109850556,-0.1619702,0.05336344,-0.1234121,-0.12899718,-0.017661838,0.6173756,-0.1776342,-0.20935367,-0.3495844,-0.21979193,Roselands
0.5521586,0.17872523,-0.09521485,0.31464693,-1.102174,0.5709824,1.6050365,0.20963788,0.003980759,0.12203568,-0.2124303,-0.019011997,-0.105106145,-0.0889847,-0.035491604,0.7461598,-0.19032311,-0.15536608,-0.3478703,-0.26626074,Lakemba
0.5108931,0.01797497,-0.02666377,0.2887925,-1.3809094,0.556993,1.3802568,0.11321015,0.024005398,-0.3918798,-0.1640792,-0.048560362,-0.0886536,-0.16105549,-0.04849601,0.55451614,-0.17857178,-0.19523661,-0.35709748,-0.23881386,Wiley Park
0.5501509,0.017093224,-0.08113036,0.30045295,-1.0922118,0.57226205,1.58441,0.124153465,0.024467561,0.120239496,-0.21030577,-0.016324881,-0.1056577,-0.12242348,-0.032569382,0.7295904,-0.19706075,-0.15617095,-0.36442363,-0.2370402,Campsie - North
0.5123888,0.14907032,-0.030968409,0.28051996,-1.3896596,0.55424714,1.4159905,0.09446091,0.004639814,-0.40466058,-0.16409163,-0.021577043,-0.08613271,-0.08241017,-0.05033087,0.6591807,-0.16467968,-0.19092374,-0.32939124,-0.28220955,Campsie - South
0.54512733,0.23647512,-0.021436982,0.35203552,-1.0073146,0.5298927,1.5136796,0.23588575,-0.043176033,-0.22730862,-0.15362413,0.0804046,0.030895444,-0.18261847,-0.03869221,0.79469097,-0.21169583,-0.16131791,-0.46388045,-0.21835098,Canterbury - South
0.5217364,-0.013944369,-0.02201989,0.3328063,-1.3044838,0.58961666,1.4556307,0.25151354,0.087098256,0.032545444,-0.18213499,0.0070990482,-0.094234414,-0.18828663,-0.028232066,0.48739228,-0.22776365,-0.08830955,-0.3218031,-0.2444457,Earlwood
0.53146785,0.31775722,0.0011697257,0.35985088,-1.0077765,0.53550005,1.4109292,0.25638637,0.05026263,-0.15758829,-0.18559185,-0.025636341,-0.21027656,-0.18387078,0.0104960175,0.7536063,-0.18701275,-0.15737832,-0.44922963,-0.2525418,Kingsgrove - North
0.55619675,0.053407777,0.018451238,0.35525766,-1.0536175,0.55062926,1.4773548,0.2008113,0.08492449,-0.22041504,-0.18059145,-0.016210154,-0.09727081,-0.15668464,-0.04271124,0.7037954,-0.18959919,-0.13124733,-0.4282798,-0.22648749,Narwee - Beverly Hills
0.53982186,0.23750879,-0.04272763,0.31404716,-1.2619283,0.5953154,1.4903294,0.23626396,0.09936987,-0.110486165,-0.22514898,-0.033841837,-0.101200484,-0.13280527,-0.030463431,0.59464747,-0.17949791,-0.16636725,-0.33165175,-0.2638585,Oatley - Hurstville Grove
0.514979,-0.15830775,-0.06951656,0.31831786,-1.2011575,0.5296642,1.4823316,0.14365311,0.08524794,0.09876385,-0.20386632,0.042575687,-0.14484613,-0.13689601,-0.039442178,0.58488715,-0.18362385,-0.21123913,-0.37888592,-0.20913357,Peakhurst - Lugarno
0.5592731,0.18064559,-0.0779928,0.33240724,-1.0636731,0.57542735,1.5787989,0.23409396,-0.026448727,0.024010878,-0.19848552,0.04127474,-0.12886392,-0.08905208,-0.03847492,0.74575776,-0.17035997,-0.16843152,-0.3568573,-0.2559438,Riverwood
0.52689797,0.22270323,-0.019573886,0.35628173,-0.9727002,0.5059036,1.3831179,0.22664787,0.09919347,-0.09847908,-0.1627639,0.06153201,-0.20740232,-0.15978494,0.003297414,0.78816056,-0.19318962,-0.13650085,-0.45909333,-0.24609904,South Hurstville - Blakehurst
0.53804845,0.18674839,-0.01169222,0.33868313,-0.9843303,0.52670807,1.4301748,0.1704131,-0.042452097,-0.080458395,-0.14801222,0.09110116,0.04773444,-0.17375132,-0.011091183,0.8409303,-0.21172668,-0.16127825,-0.46093497,-0.20681949,Hurstville - Central
0.5978221,0.13475025,-0.050444175,0.3611995,-1.058352,0.58378214,1.5220549,0.28722778,0.096616834,0.16157979,-0.17557469,-0.08991613,-0.093182206,-0.090125926,-0.030383756,0.70413667,-0.16184883,-0.14176388,-0.3638727,-0.26921535,Hurstville - North
0.5673473,0.21128123,-0.064098716,0.30825025,-1.1426803,0.5823264,1.5573882,0.23009294,0.105344616,0.18702132,-0.19865455,-0.005957583,-0.13140681,-0.10873896,-0.034101043,0.679263,-0.18139821,-0.19278117,-0.39087632,-0.26308784,Mortdale - Oatley
0.51376355,0.16202569,-0.041433357,0.28848124,-1.377634,0.55264026,1.3440474,0.122435786,0.03553907,-0.42647418,-0.17078616,-0.0554024,-0.117417075,-0.12804967,-0.035877023,0.6130194,-0.16168463,-0.21629803,-0.31681398,-0.28413826,Penshurst
0.5267917,0.03724148,-0.023776287,0.30509084,-1.3282838,0.57035124,1.3841264,0.23774266,0.0914608,-0.3303029,-0.180011,-0.04617239,-0.120077245,-0.14454243,-0.033325907,0.5971657,-0.1761,-0.22787102,-0.35053757,-0.23317245,Kingsgrove (South) - Bardwell Park
0.53190225,0.21104312,-0.020067971,0.38308012,-0.97497267,0.52034765,1.3534325,0.2228808,0.0061052954,-0.013689596,-0.15777594,0.075116724,0.11325506,-0.16074564,-0.004578471,0.87476826,-0.20073469,-0.14897436,-0.4729678,-0.19638498,Kogarah
0.52704006,0.22176595,-0.021176022,0.35628173,-0.977485,0.50963074,1.3883151,0.23105758,0.10118824,-0.09893678,-0.16563118,-0.006541405,-0.21183985,-0.16206591,0.003297414,0.7901554,-0.19269109,-0.13695134,-0.45909333,-0.25643015,Kogarah Bay - Carlton - Allawah
0.5314456,-0.24449521,-0.07294853,0.33598575,-1.1979408,0.5801271,1.5465806,0.24229443,0.096820444,0.23420686,-0.25918317,-0.16714272,0.047445364,-0.110506676,-0.03672519,0.5096852,-0.2172077,-0.03073598,-0.3852904,-0.21979809,Monterey - Brighton-le-Sands - Kyeemagh
0.5281943,0.15383002,-0.065826304,0.3355725,-1.3389709,0.5427401,1.2688735,0.11389744,0.09571972,-0.5385114,-0.15728112,-0.00020837237,-0.009004128,-0.066916905,-0.03590242,0.6201742,-0.15625326,-0.20263727,-0.33447388,-0.22525643,Rockdale - Banksia
0.5210309,0.24518745,-0.018667556,0.31502858,-1.3769182,0.5547303,1.2903968,0.22208293,0.11587396,-0.47476807,-0.171509,-0.041498814,-0.08703337,-0.1303604,-0.053642474,0.5456601,-0.15180768,-0.19192933,-0.33447975,-0.2665996,Sans Souci - Ramsgate
0.49353644,0.17046621,-0.041267205,0.3408881,-1.3609467,0.5398629,1.3640163,0.24932872,0.14709204,-0.43643135,-0.15975223,0.015778048,-0.0007994133,-0.055730596,-0.060027793,0.5270125,-0.16003981,-0.14733253,-0.3445757,-0.24050023,Arncliffe - Bardwell Valley
0.45393455,-0.1330205,0.10319662,0.36005333,-1.1261712,0.48678806,1.4727293,0.18756774,0.023082785,-0.4782651,-0.18898526,-0.017119873,-0.003076238,-0.21528207,-0.041846488,0.6361876,-0.18116745,-0.1449566,-0.4618431,-0.21953173,Bexley - North
0.5389564,0.17643206,-0.08173708,0.32701296,-1.1312947,0.5942461,1.5437758,0.22418931,0.07320758,0.19039562,-0.23633698,-0.11122978,0.0082195075,-0.11920535,-0.03754728,0.6907512,-0.1863637,-0.15079291,-0.38060716,-0.26548615,Bexley - South
0.63376844,-0.08705722,0.03964641,0.261572,-0.5857715,0.03045169,0.23797096,0.06455513,-0.04095425,0.13325912,-0.10306902,0.07302485,0.01648775,-0.028145703,-0.051447693,-0.04273794,-0.3291335,-0.19543748,-0.56433636,-0.1291208,Wolli Creek
0.5362687,0.034568913,-0.087536424,0.33250317,-1.090281,0.56385565,1.5157622,0.28802723,0.1044586,0.12282505,-0.19737925,0.06215853,-0.15687762,-0.10712799,-0.043318797,0.6508256,-0.18267107,-0.16312449,-0.40384015,-0.20700459,Concord - Mortlake - Cabarita
0.5112691,0.17759898,-0.05152222,0.31901476,-1.3191253,0.5349011,1.3317668,0.104849994,0.115076825,-0.40569064,-0.18421896,-0.05353677,-0.08207329,-0.12137049,-0.045334164,0.5987597,-0.15399115,-0.21336065,-0.33070293,-0.2806255,Drummoyne - Rodd Point
0.50996923,0.032595553,-0.044752415,0.30559877,-1.3712678,0.5252961,1.3028431,0.108890876,0.12715442,-0.49905294,-0.16285865,-0.053499695,-0.082715385,-0.15003613,-0.059445895,0.55197984,-0.16072878,-0.19073774,-0.36720243,-0.23877172,Five Dock - Abbotsford
0.54039484,0.25008288,-0.01972554,0.3818682,-0.97692174,0.5112436,1.4217972,0.27890852,0.13804963,-0.107057676,-0.16434944,-0.0914805,-0.1865402,-0.1984663,0.0024612609,0.74648684,-0.20983328,-0.106754705,-0.47745976,-0.22255038,Concord West - North Strathfield
0.5693645,0.118580505,-0.0019288008,0.3263949,-0.46946847,0.5591471,1.6041695,0.31713632,-0.042621553,-0.17003217,0.020254686,0.05172294,-0.23180962,-0.16943923,-0.007992023,0.08696902,-0.28713793,-0.13357362,-0.46864063,-0.19695866,Rhodes
0.51179814,0.20304908,-0.02926091,0.30265838,-1.3334187,0.5558203,1.4363614,0.19413267,0.05301284,-0.37945074,-0.18767247,-0.04515418,-0.08677859,-0.16547693,-0.05068929,0.6567306,-0.15632042,-0.20077537,-0.3352299,-0.26725033,Balmain
0.52501094,0.18272454,-0.08002927,0.3327611,-1.0714424,0.5658212,1.596333,0.21825065,0.0565067,0.12190193,-0.21530528,-0.019150011,0.017806316,-0.125985,-0.037400845,0.7409205,-0.17632729,-0.15480037,-0.34736317,-0.25928867,Lilyfield - Rozelle
0.5355546,0.28236085,-0.006515959,0.36319056,-0.996385,0.5142448,1.3483894,0.189825,-0.021074172,-0.07571831,-0.1796031,-0.011187356,-0.19413866,-0.19162923,-0.011276704,0.80221,-0.19541906,-0.16146776,-0.4730334,-0.25756893,Annandale (NSW)
0.5323986,0.16545306,-0.02301499,0.29828238,-1.3789258,0.55688286,1.3627026,0.21421957,0.08512096,-0.47037598,-0.1726642,-0.0423935,-0.11750271,-0.125034,-0.049162842,0.6393181,-0.15453017,-0.23048072,-0.31814787,-0.2731447,Leichhardt
0.5098267,0.252729,-0.017729752,0.35114995,-0.98228735,0.5018523,1.4432878,0.21588479,-0.023039415,-0.123720355,-0.16715145,0.055794094,-0.21428835,-0.17084004,-0.011626347,0.8282801,-0.20204547,-0.13416927,-0.49479195,-0.249313,Canterbury (North) - Ashbury
0.5289659,0.22480254,-0.023609247,0.36225054,-0.9660203,0.50977534,1.3835988,0.2354615,0.10096578,-0.09884388,-0.17958549,-0.02264003,-0.21331885,-0.16392082,0.0033421025,0.76794726,-0.19633935,-0.13509004,-0.4638133,-0.2590329,Croydon Park - Enfield
0.5169447,0.07084261,-0.004541079,0.32929212,-0.99646103,0.5265951,1.3985345,0.2516987,0.009916051,-0.08942753,-0.16162503,0.058733437,-0.2002899,-0.18308029,-0.012698001,0.7919256,-0.19186524,-0.14629415,-0.5040327,-0.20266621,Dulwich Hill - Lewisham
0.5339127,0.07999631,0.020914596,0.3660789,-1.0135872,0.55570495,1.3550769,0.2626436,-0.015417469,-0.111103356,-0.1619481,0.011124552,-0.1967035,-0.18275031,0.008805931,0.78708214,-0.20449772,-0.14060049,-0.47087115,-0.22969356,Haberfield - Summer Hill
0.5950778,0.028559314,-0.010479927,0.27784517,-0.72348756,0.6559292,1.6228424,0.26632932,0.14858162,-0.37168786,-0.0072421017,0.0450912,0.07496715,-0.066160746,-0.052012037,-0.017012052,-0.26248258,-0.1716896,-0.32724336,-0.21438019,Homebush
0.5111476,0.26238152,0.003300013,0.35515332,-1.0291579,0.5358951,1.5313239,0.23568775,-0.020985678,-0.28260016,-0.17328689,-0.018884445,-0.08302564,-0.16685568,-0.033179972,0.78534865,-0.17910297,-0.13021757,-0.4717816,-0.2675685,Strathfield South
0.5451353,0.1949444,-0.028447038,0.34079123,-0.9670191,0.5572807,1.4592928,0.1518081,0.0013870198,-0.10763497,-0.20105393,-0.16203664,-0.18258762,-0.19118597,0.0070510656,0.90632206,-0.20067166,-0.10754105,-0.4416695,-0.27521148,Ashfield - North
0.54108536,0.17384915,-0.106214225,0.33960247,-1.0527629,0.5529045,1.5791391,0.24305475,0.15057197,0.088882044,-0.20821737,0.065797396,-0.13366789,-0.10775487,-0.032210138,0.74576867,-0.1730604,-0.079508685,-0.3716146,-0.2508133,Ashfield - South
0.55151486,0.16883303,-0.09464519,0.3704749,-1.0255986,0.5328759,1.5540667,0.23694453,0.13412645,0.090824775,-0.17956196,0.09245674,0.14536731,-0.11387213,-0.037251446,0.725639,-0.19170658,-0.10643607,-0.38885477,-0.19532685,Burwood (NSW)
