erp_2023,erp_change_pct,net_internal_migration,net_overseas_migration,pop_density_2024,total_dwellings_2022-23,total_dwellings_2023-24,total_value_m_2022-23,total_value_m_2023-24,approval_growth_rate,growth_20yr,growth_10yr,growth_5yr,growth_acceleration,years_of_growth,dwellings_2526_fytd,seifa_disadvantage_score,seifa_adv_disadv_score,seifa_economic_score,seifa_education_score,high_pressure,sa2_name,state,pressure_score
3758.0,1.0,10.0,7.0,21.7,176.0,196.0,0.06627525599999999,0.07736,0.11299435028248588,0.24868421052631579,0.18662081900593935,0.06989853438556934,-0.023411875117400338,18,16.0,1004.0,952.0,1011.0,915.0,0,Hadspen - Carrick,TAS,0.3
4615.0,1.3,32.0,12.0,6.9,264.0,172.0,0.09680389199999999,0.0633962,-0.3471698113207547,0.1648406374501992,0.14713094654242276,0.12155358427235675,0.047988111001145375,16,25.0,966.0,929.0,985.0,922.0,0,Westbury,TAS,0.1
4540.0,0.9,12.0,11.0,3.6,60.0,86.0,0.028135307999999998,0.042479331999999995,0.4262295081967213,0.19022869022869024,0.12974839664528862,0.08633776091081594,0.021463562588171628,16,9.0,1024.0,981.0,1041.0,969.0,0,Dilston - Lilydale,TAS,0.1
7418.0,0.1,5.0,26.0,9.9,342.0,192.0,0.107788794,0.073998904,-0.43731778425655976,0.11832003612825531,0.07030687220861548,0.04560168895144265,0.010448252847134909,18,30.0,862.0,847.0,907.0,847.0,0,George Town,TAS,0.3
4597.0,1.0,37.0,19.0,20.9,144.0,148.0,0.04580186,0.04851460399999999,0.027586206896551724,0.23773987206823027,0.1733198585144012,0.08733317724186374,0.0006732479846631306,18,52.0,946.0,915.0,954.0,905.0,0,Longford,TAS,2.9
3820.0,1.0,14.0,11.0,0.8,136.0,136.0,0.04042,0.045637979999999995,0.0,0.03540772532188841,0.042116630669546434,0.035130061678734247,0.01407174634396103,11,13.0,933.0,902.0,949.0,894.0,0,Northern Midlands,TAS,0.1
5739.0,0.9,29.0,10.0,25.5,84.0,96.0,0.0315558,0.0347654,0.1411764705882353,0.30878698893155637,0.14800871805032692,0.07996272134203168,0.005958362316868221,22,40.0,1005.0,957.0,1009.0,930.0,0,Perth - Evandale,TAS,0.6
7072.0,1.2,86.0,26.0,2.2,172.0,244.0,0.063254904,0.080616,0.4161849710982659,0.22740524781341107,0.1371147124245313,0.10073823438941865,0.032180878177153,17,25.0,911.0,881.0,930.0,896.0,0,St Helens - Scamander,TAS,1.0
933.0,0.9,12.0,0.0,0.5,24.0,68.0,0.00748,0.0184216,1.76,0.05016722408026756,0.08027522935779817,-0.01050420168067227,-0.05064181635957135,11,4.0,963.0,947.0,941.0,968.0,0,Flinders and Cape Barren Islands,TAS,0.0
7007.0,0.1,19.0,18.0,2.2,156.0,160.0,0.05816404000000001,0.04974208,0.025477707006369428,-0.05345572354211663,0.012563176895306859,0.032999410724808484,0.026717822277155055,9,10.0,931.0,900.0,957.0,887.0,0,Scottsdale - Bridport,TAS,0.1
2501.0,-0.4,-11.0,6.0,0.3,48.0,24.0,0.01719792,0.00668,-0.4897959183673469,0.1125502456453774,0.16076421248835043,0.09063047285464099,0.01024836661046577,13,2.0,912.0,889.0,947.0,887.0,0,Central Highlands,TAS,0.1
3454.0,0.6,18.0,8.0,2.7,48.0,56.0,0.015612,0.017792,0.16326530612244897,0.16879623402824478,0.0930817610062893,0.04009575104727708,-0.006445129455867574,15,2.0,943.0,904.0,992.0,886.0,0,Derwent Valley,TAS,0.1
6921.0,0.9,19.0,4.0,2.7,164.0,228.0,0.05388958,0.077831174,0.3878787878787879,0.1973932430114903,0.1341780376868096,0.07796819515207658,0.010879176308671773,16,27.0,951.0,911.0,1000.0,888.0,0,Southern Midlands,TAS,0.9
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-0.34106423777564715,-0.16623142250530784,-0.11904761904761904,6,0.0,0.0,0.0,0.0,0.0,0,Wilderness - East,TAS,0.1
3588.0,0.5,5.0,18.0,8.1,96.0,68.0,0.040714056,0.033647744,-0.28865979381443296,0.3866256725595696,0.21033210332103322,0.08970099667774087,-0.015465054982775742,22,13.0,1029.0,1002.0,1013.0,1029.0,0,Bruny Island - Kettering,TAS,0.3
5064.0,1.6,56.0,17.0,21.5,272.0,144.0,0.082534472,0.063722024,-0.46886446886446886,0.4052430365920262,0.2266984505363528,0.09489361702127659,-0.018455608246899805,21,20.0,968.0,949.0,970.0,991.0,0,Cygnet,TAS,0.2
4302.0,1.9,50.0,31.0,5.3,112.0,104.0,0.04582338400000001,0.042232952000000004,-0.07079646017699115,0.2644937986732045,0.1906572514937534,0.11184377377631245,0.016515148029435753,20,11.0,938.0,916.0,963.0,922.0,0,Geeveston - Dover,TAS,0.5
10101.0,1.1,47.0,36.0,15.0,204.0,256.0,0.077547348,0.08462460799999999,0.25365853658536586,0.48841276781810233,0.22021746923168836,0.11290322580645161,0.002794491190607429,22,20.0,992.0,957.0,1002.0,958.0,0,Huonville - Franklin,TAS,0.4
2687.0,1.3,46.0,6.0,4.1,108.0,104.0,0.033566804000000006,0.044646203999999995,-0.03669724770642202,0.1927288655278143,0.13933054393305438,0.09489344591877764,0.02522817395225045,18,9.0,923.0,902.0,943.0,931.0,0,Forestier - Tasman,TAS,0.2
5221.0,0.8,24.0,26.0,2.1,316.0,262.0,0.123971864,0.120960388,-0.17034700315457413,0.31995987963891676,0.19500567536889898,0.1040268456375839,0.006524007953134403,20,53.0,950.0,924.0,962.0,920.0,0,Triabunna - Bicheno,TAS,1.9
3410.0,-0.4,-42.0,14.0,1582.4,4.0,24.0,0.0018,0.0072,4.0,-0.04311073541842773,0.04460166102737619,0.022583559168925023,0.00028272865523692667,9,0.0,866.0,842.0,863.0,837.0,0,Acton - Upper Burnie,TAS,0.3
5331.0,1.0,11.0,6.0,3.9,8.0,36.0,0.00224,0.022916240000000004,3.111111111111111,-0.004620218074293107,0.040571870170015456,0.047656098035401676,0.027370162950393948,10,4.0,997.0,950.0,1025.0,916.0,0,Burnie - Ulverstone Surrounds,TAS,0.0
3743.0,-1.4,-102.0,21.0,320.5,0.0,8.0,0.0,0.00602,8.0,-0.061860940695296525,-0.03926701570680628,-0.03395630429060279,-0.01432279643719965,9,15.0,885.0,869.0,882.0,882.0,0,Burnie - Wivenhoe,TAS,0.2
7069.0,-0.4,-38.0,28.0,360.4,34.0,72.0,0.013072816,0.02406948,1.0857142857142856,0.23055409893375284,0.08524741791274858,0.04003545575417344,-0.002588253202200852,15,16.0,923.0,910.0,921.0,922.0,0,Parklands - Camdale,TAS,1.0
5593.0,0.2,12.0,11.0,87.4,140.0,120.0,0.049843716,0.06928860399999999,-0.14184397163120568,0.14924149241492415,0.09023726176584987,0.05873465533522191,0.013616024452296975,15,11.0,985.0,949.0,996.0,943.0,0,Penguin - Sulphur Creek,TAS,0.5
3639.0,0.2,-14.0,14.0,307.5,4.0,20.0,0.00141374,0.0082847,3.2,0.08189910979228486,0.0314002828854314,0.041416738074835764,0.025716596632120062,16,3.0,946.0,908.0,954.0,883.0,0,Romaine - Havenview,TAS,0.4
4183.0,1.1,56.0,6.0,157.2,32.0,40.0,0.010645884,0.019054068,0.24242424242424243,0.06631366616238023,0.05042225534028813,0.03983280059011556,0.014621672919971497,14,4.0,905.0,876.0,926.0,867.0,0,Somerset,TAS,0.3
7186.0,-0.8,-61.0,19.0,259.4,112.0,128.0,0.036952,0.05454,0.1415929203539823,0.029000144279324774,0.014364955198407055,-0.004883493790986466,-0.012065971390189993,13,24.0,932.0,898.0,934.0,890.0,0,Ulverstone,TAS,0.4
4605.0,0.0,46.0,10.0,255.0,236.0,72.0,0.085616,0.0379,-0.6919831223628692,0.11573849878934625,0.06273062730627306,0.03272075302554908,0.0013554393724125521,15,17.0,899.0,873.0,929.0,866.0,0,West Ulverstone,TAS,0.9
6640.0,1.0,68.0,20.0,114.4,380.0,168.0,0.11751951199999999,0.075739612,-0.5564304461942258,0.14040455549889513,0.07740484984743858,0.05753467843631778,0.01883225351259849,16,31.0,919.0,892.0,931.0,891.0,0,Wynyard,TAS,2.1
14908.0,-0.5,-75.0,70.0,1444.0,196.0,60.0,0.056855416,0.027271428,-0.6903553299492385,0.04067035972231961,0.04037854889589906,0.012484650020466639,-0.0077046244274828896,12,10.0,894.0,876.0,897.0,888.0,0,Devonport,TAS,0.2
5238.0,0.8,27.0,26.0,399.1,142.0,148.0,0.048683944,0.053654,0.04195804195804196,0.020084974893781384,0.07707993474714518,0.05009940357852883,0.011559436204956239,13,19.0,818.0,814.0,867.0,824.0,0,East Devonport,TAS,2.1
5677.0,1.3,83.0,17.0,26.7,196.0,116.0,0.070810104,0.050797911999999994,-0.40609137055837563,0.5287081339712919,0.28170269667929576,0.13768545994065282,-0.003165888398995065,22,38.0,941.0,899.0,958.0,875.0,0,Latrobe,TAS,0.4
3788.0,-0.2,-32.0,11.0,163.8,12.0,56.0,0.00514,0.022868,3.3846153846153846,0.3865053171983865,0.11830819284235433,0.02216815355501487,-0.036985942866162295,20,6.0,999.0,953.0,1007.0,926.0,0,Miandetta - Don,TAS,0.1
6808.0,0.3,27.0,20.0,18.8,276.0,180.0,0.154990572,0.10669264799999999,-0.34657039711191334,0.6825123152709359,0.24042128200472127,0.08756567425569177,-0.03264496674666886,22,20.0,1000.0,951.0,996.0,931.0,0,Port Sorell,TAS,0.2
3261.0,0.6,-12.0,9.0,114.8,46.0,60.0,0.015842968000000002,0.0297142,0.2978723404255319,0.30238095238095236,0.1205189484465688,0.06420233463035019,0.00394286040706579,21,17.0,995.0,942.0,1022.0,902.0,0,Quoiba - Spreyton,TAS,0.7
6843.0,0.9,55.0,24.0,6.0,92.0,100.0,0.030956828000000002,0.044092224,0.08602150537634409,0.25998905309250137,0.09185770750988143,0.06656370656370657,0.020634852808765855,16,6.0,953.0,918.0,986.0,898.0,0,Sheffield - Railton,TAS,0.2
3624.0,1.3,24.0,11.0,43.5,96.0,96.0,0.03537668,0.0489352,0.0,0.29982300884955754,0.15653543307086615,0.09448584202682564,0.016218125491392565,20,8.0,1026.0,980.0,1022.0,968.0,0,Turners Beach - Forth,TAS,0.2
1649.0,0.7,-11.0,10.0,1.5,16.0,4.0,0.00892,0.00108,-0.7058823529411765,-0.04649827784156142,0.030397022332506202,0.016523867809057527,0.0013253566428044258,9,1.0,993.0,955.0,987.0,941.0,0,King Island,TAS,0.0
4406.0,-0.1,-49.0,23.0,0.9,36.0,48.0,0.01845704,0.015529600000000001,0.32432432432432434,0.03868836989856098,0.05511622334052241,0.0625,0.034941888329738796,12,1.0,970.0,933.0,992.0,918.0,0,North West,TAS,0.0
3954.0,-1.0,-55.0,19.0,42.9,150.0,16.0,0.04832,0.00976,-0.8874172185430463,0.005911076843998972,-0.029025055817415032,-0.021010505252626314,-0.006497977343918798,12,0.0,914.0,881.0,938.0,848.0,0,Smithton,TAS,0.1
3951.0,0.5,-1.0,5.0,1.1,124.0,52.0,0.04404847199999999,0.018416,-0.576,0.013013523858127074,0.054168879447689854,0.05305039787798409,0.02596595815413916,9,5.0,972.0,939.0,996.0,936.0,0,Waratah,TAS,0.0
4361.0,-0.5,-24.0,11.0,1.1,24.0,24.0,0.00960917,0.00508,0.0,-0.22124528979005922,-0.012064648304120192,0.010948054973212206,0.016980379125272303,5,3.0,861.0,844.0,887.0,832.0,0,West Coast (Tas.),TAS,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,Wilderness - West,TAS,0.1
7745.0,1.6,-347.0,418.0,2480.9,0.0,192.0,0.0,0.148,10.0,2.67725361980383,0.2518683415487359,0.03130730940529211,-0.09462686136907583,17,0.0,1064.0,1084.0,921.0,1090.0,0,Darwin City,NT,2.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34106423777564715,-0.16623142250530784,-0.37566137566137564,5,0.0,0.0,0.0,0.0,0.0,0,East Point,NT,0.1
3843.0,0.8,-50.0,75.0,989.4,4.0,4.0,0.003568,0.0038,0.0,0.14235190097259062,0.05326086956521739,0.0344275420336269,0.007797107251018204,15,3.0,1073.0,1088.0,990.0,1103.0,0,Fannie Bay - The Gardens,NT,0.2
4321.0,1.6,-116.0,148.0,2256.3,12.0,0.0,0.01059854,0.0,-0.9230769230769231,0.32949727437916415,0.11989795918367346,0.07809430255402751,0.018145322962190777,20,0.0,1090.0,1097.0,983.0,1097.0,0,Larrakeyah,NT,1.5
2758.0,-1.4,-116.0,36.0,503.7,0.0,0.0,0.0,0.0,0.0,-0.25063653603945435,-0.0826811840762164,0.009737827715355805,0.051078419753464006,6,0.0,959.0,985.0,928.0,995.0,0,Ludmilla - The Narrows,NT,0.4
2932.0,1.3,-90.0,103.0,2693.7,0.0,0.0,0.0,0.0,0.0,0.6875,0.12287334593572778,-0.023026315789473683,-0.08446298875733757,17,3.0,1044.0,1069.0,961.0,1080.0,0,Parap,NT,0.3
4374.0,1.1,-169.0,171.0,2673.8,0.0,12.0,0.0,0.00666508,10.0,0.5550474850510024,-0.006070143884892087,0.020309254558042927,0.02334432650048897,18,0.0,1070.0,1074.0,981.0,1071.0,0,Stuart Park,NT,0.4
2901.0,-1.4,-137.0,45.0,417.5,8.0,0.0,0.0101728,0.0,-0.8888888888888888,1.5173025732031944,-0.06183862433862434,-0.05622089155023287,-0.0253015793809207,15,0.0,1099.0,1118.0,1039.0,1089.0,0,Woolner - Bayview - Winnellie,NT,0.1
2195.0,0.5,-75.0,64.0,1779.2,2.0,0.0,0.0018,0.0,-0.6666666666666666,-0.011643528884908196,-0.05924978687127025,0.0013611615245009074,0.030986054960136032,9,0.0,973.0,985.0,961.0,1006.0,0,Alawa,NT,0.1
2502.0,0.9,-30.0,25.0,1915.3,4.0,4.0,0.000242,0.000182744,0.0,-0.053952791307605844,-0.016361511492014025,0.01,0.018180755746007013,8,0.0,996.0,995.0,1003.0,992.0,0,Anula,NT,0.1
2128.0,8.1,129.0,24.0,76.0,324.0,232.0,0.14043644,0.108315384,-0.28307692307692306,-0.04641525072523829,0.12134502923976608,0.4230055658627087,0.1251194792093158,13,59.0,989.0,1000.0,976.0,985.0,0,Berrimah,NT,4.3
3503.0,-1.4,-238.0,137.0,1273.6,4.0,0.0,0.00798,0.0,-0.8,0.03885853066180935,-0.02921985815602837,-0.08722325953587623,-0.07261333045786204,12,0.0,1050.0,1052.0,1013.0,1063.0,0,Brinkin - Nakara,NT,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34106423777564715,0.0,0.1251194792093158,1,0.0,0.0,0.0,0.0,0.0,0,Buffalo Creek,NT,0.3
3.0,0.0,0.0,0.0,0.2,0.0,6.0,0.0,0.0035815459999999997,6.0,-0.25063653603945435,-0.2,0.0,0.1,2,0.0,0.0,0.0,0.0,0.0,0,Charles Darwin,NT,0.4
3045.0,-1.2,-155.0,90.0,2111.4,0.0,4.0,0.0,0.00154,4.0,0.22276422764227644,-0.08068459657701711,-0.0493046776232617,-0.008962379334753141,15,2.0,953.0,971.0,889.0,1013.0,0,Coconut Grove,NT,0.3
23.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,2.4285714285714284,1.1818181818181819,0.2,-0.39090909090909093,10,0.0,0.0,0.0,0.0,1106.0,0,East Arm,NT,0.1
1927.0,-1.1,-57.0,27.0,1448.0,0.0,4.0,0.0,0.0031208000000000004,4.0,-0.04411027568922306,0.0036842105263157894,0.005271481286241434,0.003429376023083539,10,0.0,1028.0,1031.0,1024.0,1044.0,0,Jingili,NT,0.1
5068.0,-0.6,-148.0,84.0,2440.1,0.0,0.0,0.0,0.0,0.0,-0.041634980988593154,-0.04868843177958105,-0.0361376673040153,-0.011793451414224772,9,0.0,930.0,930.0,937.0,935.0,0,Karama,NT,0.2
4945.0,0.9,-67.0,74.0,1993.8,0.0,0.0,0.0,0.0,0.0,-0.03313953488372093,-0.008742300814623485,0.02887193235718705,0.03324308276449879,11,0.0,1037.0,1031.0,1022.0,1019.0,0,Leanyer,NT,0.1
6777.0,3.1,4.0,108.0,992.6,204.0,112.0,0.112083152,0.066684508,-0.44878048780487806,20.0,0.8020108275328693,0.1677246909455396,-0.23328072282089507,19,11.0,1104.0,1120.0,1095.0,1098.0,0,Lyons (NT),NT,5.1
4653.0,0.1,-98.0,57.0,963.7,0.0,0.0,0.0,0.0,0.0,-0.12396538750940557,-0.07304936305732485,-0.010201912858660999,0.026322768670001426,8,12.0,953.0,965.0,943.0,967.0,0,Malak - Marrara,NT,0.2
2649.0,-0.5,-89.0,66.0,1795.3,28.0,0.0,0.010261744000000001,0.0,-0.9655172413793104,-0.006407840180927252,-0.04837545126353791,-0.03725346968590212,-0.013065744054133164,11,0.0,985.0,983.0,933.0,1009.0,0,Millner,NT,0.2
2109.0,0.1,-65.0,49.0,2026.1,0.0,0.0,0.0,0.0,0.0,-0.020852641334569044,-0.0253690036900369,0.016354016354016353,0.029038518199034802,11,0.0,990.0,988.0,992.0,987.0,0,Moil,NT,0.2
4094.0,0.7,-111.0,98.0,2839.7,36.0,16.0,0.01826244,0.004674859999999999,-0.5405405405405406,0.14691151919866444,-0.008419533317296127,-0.0038666022232962784,0.000343164435351785,12,1.0,1053.0,1067.0,972.0,1089.0,0,Nightcliff,NT,0.0
3376.0,0.9,-116.0,96.0,1777.2,20.0,4.0,0.011925664,0.0018423299999999999,-0.7619047619047619,0.07607323232323232,-0.046966731898238745,-0.02766685681688534,-0.004183490867765968,10,1.0,1048.0,1065.0,974.0,1104.0,0,Rapid Creek,NT,0.0
2597.0,-0.5,-47.0,60.0,828.9,4.0,8.0,0.0036,0.0036846599999999998,0.8,-0.029643527204502813,-0.07011866235167206,-0.033632286995515695,0.0014270441803203374,9,0.0,1000.0,1007.0,975.0,1027.0,0,Tiwi,NT,0.3
2076.0,-1.0,-99.0,62.0,2452.9,0.0,0.0,0.0,0.0,0.0,-0.08132260947274352,-0.1265930331350892,-0.0603290676416819,0.0029674489258627035,11,0.0,966.0,968.0,954.0,965.0,0,Wagaman,NT,0.3
1902.0,-1.4,-68.0,29.0,2107.3,4.0,4.0,0.001,0.0018423299999999999,0.0,-0.06133735545500251,-0.08659491193737769,-0.043054843669912864,0.00024261229877597934,6,0.0,1013.0,1022.0,1021.0,1010.0,0,Wanguri,NT,0.3
2706.0,-0.7,-75.0,35.0,2127.6,0.0,0.0,0.0,0.0,0.0,-0.0051813471502590676,-0.011764705882352941,0.03663709988430389,0.042519452825480364,12,0.0,1011.0,1005.0,1010.0,996.0,0,Wulagi,NT,0.2
5717.0,3.7,149.0,47.0,50.2,32.0,32.0,0.009469788,0.01609064,0.0,0.4227447216890595,-0.009520628027392683,-0.0016835016835016834,0.003076812330194658,14,12.0,1038.0,1023.0,1063.0,963.0,0,Howard Springs,NT,0.1
9114.0,1.7,53.0,32.0,58.9,124.0,100.0,0.036927968,0.034677184,-0.192,0.5149583128984796,0.03299520677739382,0.04146999325691166,0.02497238986821475,18,23.0,1043.0,1027.0,1087.0,961.0,0,Humpty Doo,NT,0.2
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21052631578947367,-0.34106423777564715,-0.16623142250530784,-0.0625,6,0.0,0.0,0.0,0.0,0.0,0,Koolpinyah,NT,0.1
3483.0,3.3,71.0,17.0,65.7,132.0,68.0,0.06278679200000001,0.030169056,-0.48120300751879697,0.369482496194825,0.06573882143914717,0.06573882143914717,0.03286941071957358,18,17.0,1037.0,1022.0,1039.0,968.0,0,Virginia,NT,0.2
4614.0,0.6,-28.0,26.0,3.3,52.0,52.0,0.016949099999999998,0.0156584,0.0,0.9209764170459247,0.04337078651685393,-0.0010757314974182443,-0.02276112475584521,17,15.0,991.0,971.0,1025.0,935.0,0,Weddell,NT,0.0
3321.0,0.7,-71.0,58.0,2537.0,0.0,8.0,0.0,0.00106,8.0,0.17197898423817864,0.014554275318374773,0.022928767960868235,0.015651630301680847,13,1.0,1011.0,974.0,968.0,948.0,0,Bakewell,NT,0.2
2868.0,0.9,-66.0,49.0,1686.8,0.0,0.0,0.0,0.0,0.0,-0.07567049808429119,-0.08386075949367089,-0.022289766970618033,0.01964061277621741,8,0.0,963.0,951.0,944.0,941.0,0,Driver,NT,0.6
4865.0,0.4,-100.0,53.0,416.7,8.0,132.0,0.003948228,0.041969576,10.0,0.5775193798449613,0.13475836431226765,0.023255813953488372,-0.04412336820264545,20,22.0,1077.0,1070.0,1065.0,1020.0,0,Durack - Marlow Lagoon,NT,1.4
3416.0,-0.8,-97.0,38.0,2253.6,0.0,0.0,0.0,0.0,0.0,-0.05757997218358832,-0.0475119482710149,-0.0011792452830188679,0.022576728852488584,11,1.0,897.0,900.0,867.0,921.0,0,Gray,NT,0.3
3279.0,-0.8,-74.0,12.0,1858.4,4.0,0.0,0.00158,0.0,-0.8,-0.10456796917996698,-0.018993066023515224,0.009618367980142725,0.019114900991900337,10,0.0,863.0,866.0,872.0,877.0,0,Moulden,NT,0.2
4767.0,-0.4,-105.0,44.0,996.2,0.0,20.0,0.0,0.009992,10.0,2.428158844765343,0.05840392331698618,0.00935374149659864,-0.01984822016189445,21,5.0,1048.0,1029.0,1035.0,985.0,0,Palmerston - North,NT,0.2
8146.0,4.9,155.0,76.0,342.1,608.0,300.0,0.24688469200000004,0.137882736,-0.5057471264367817,20.0,3.2165762210162803,0.5754838709677419,-1.0328042395403982,13,94.0,1064.0,1053.0,1051.0,1019.0,1,Palmerston - South,NT,97.2
6943.0,0.1,-181.0,92.0,2188.9,4.0,32.0,0.002159268,0.015815799999999998,5.6,6.27092050209205,0.12366634335596509,-0.006148126965970832,-0.06798129864395337,16,6.0,1053.0,1042.0,1025.0,997.0,0,Rosebery - Bellamack,NT,0.1
3403.0,0.7,-27.0,15.0,2145.0,4.0,0.0,0.0016452,0.0,-0.8,-0.06670296760141574,-0.04512534818941504,0.024506873879258817,0.04706954797396634,10,0.0,958.0,945.0,947.0,929.0,0,Woodroffe,NT,0.2
4674.0,0.5,-87.0,61.0,281.3,76.0,30.0,0.04827034400000001,0.015234998000000001,-0.5974025974025974,-0.03532552885602793,-0.031945589447650455,0.006643806258036862,0.02261660098186209,14,0.0,968.0,980.0,934.0,992.0,0,Charles,NT,0.2
6177.0,1.7,-79.0,115.0,243.9,108.0,8.0,0.05851076,0.005153176000000001,-0.9174311926605505,0.07784636488340192,0.11473665543536088,0.0960767218831735,0.03870839416549306,13,4.0,984.0,998.0,929.0,1028.0,0,East Side,NT,1.4
5110.0,0.8,-96.0,89.0,301.8,8.0,24.0,0.004765584,0.0067234,1.7777777777777777,0.03829873009473896,0.054452405322415555,0.05726600985221675,0.03003980719100897,14,2.0,990.0,989.0,956.0,988.0,0,Flynn (NT),NT,0.1
5619.0,1.3,-77.0,76.0,97.2,4.0,8.0,0.00218086,0.0032,0.8,0.09670583702562127,0.04766286345233714,0.07192619092449633,0.04809475919832776,12,0.0,997.0,1007.0,972.0,1016.0,0,Larapinta,NT,0.1
4651.0,2.7,-113.0,201.0,252.0,0.0,8.0,0.0,0.0032,8.0,0.2938786565547129,0.16825629738322329,0.13548847159496077,0.05136032290334913,16,8.0,1050.0,1060.0,976.0,1069.0,0,Mount Johns,NT,1.7
2244.0,0.3,-61.0,54.0,0.0,0.0,14.0,0.0,0.007492122,10.0,-0.22982216142270862,-0.16095380029806258,-0.08006535947712418,0.0004115406719071152,7,6.0,818.0,876.0,748.0,916.0,0,Petermann - Simpson,NT,0.2
3069.0,0.8,35.0,14.0,16.2,272.0,44.0,0.103763528,0.017238004,-0.8351648351648352,0.3398268398268398,0.19359814886232163,0.0994671403197158,0.0026680658885549907,20,7.0,971.0,987.0,974.0,981.0,0,Ross,NT,0.1
4552.0,0.4,-25.0,5.0,0.0,6.0,34.0,0.005716779999999999,0.022747896,4.0,0.09726224783861671,-0.006307090039147456,0.01330671989354624,0.016460264913119967,10,7.0,548.0,719.0,602.0,849.0,0,Sandover - Plenty,NT,0.1
3361.0,0.6,-17.0,10.0,0.0,2.0,2.0,0.0008,0.001213688,0.0,-0.10926803580832017,0.047044258743423086,0.055538221528861155,0.03201609215714961,13,7.0,524.0,704.0,563.0,858.0,0,Tanami,NT,0.2
2069.0,0.0,-29.0,3.0,0.0,4.0,24.0,0.0029796239999999997,0.015978638,4.0,-0.16437802907915994,-0.148559670781893,-0.06801801801801802,0.006261817372928483,3,5.0,482.0,677.0,572.0,865.0,0,Yuendumu - Anmatjere,NT,0.2
2528.0,0.8,-22.0,12.0,0.0,16.0,38.0,0.013201356,0.026382566000000003,1.2941176470588236,-0.13802435723951287,-0.13539192399049882,-0.03411675511751327,0.03357920687773614,10,1.0,615.0,741.0,649.0,820.0,0,Barkly,NT,0.1
3517.0,0.1,-62.0,32.0,83.7,92.0,56.0,0.022692,0.031869572,-0.3870967741935484,0.14058956916099774,0.033460522453771645,0.043568464730290454,0.026838203503404632,16,3.0,791.0,867.0,775.0,954.0,0,Tennant Creek,NT,0.1
4707.0,0.6,-8.0,36.0,0.1,36.0,20.0,0.008504308,0.007864,-0.43243243243243246,0.22010309278350515,-0.0332856851133347,-0.0008442380751371887,0.01579860448153016,14,4.0,910.0,913.0,899.0,935.0,0,Alligator,NT,0.1
2183.0,0.1,-16.0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.005982512655315232,0.031132075471698113,0.040952380952380955,0.0253863432165319,15,0.0,629.0,763.0,636.0,880.0,0,Daly,NT,0.2
2441.0,0.0,-11.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.4269859813084112,-0.12311557788944724,-0.03667192429022082,0.0248858646545028,15,0.0,452.0,689.0,498.0,921.0,0,Thamarrurr,NT,0.2
2748.0,-0.1,-22.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0875594294770206,-0.054426455390974855,0.0007291286912139992,0.027942356386701426,12,0.0,564.0,729.0,540.0,860.0,0,Tiwi Islands,NT,0.2
6198.0,1.2,32.0,8.0,0.2,0.0,6.0,0.0,0.0036789839999999997,6.0,0.41016415561052394,0.13338152900777156,0.08833738285317598,0.0216466183492902,19,13.0,448.0,682.0,469.0,860.0,0,West Arnhem,NT,1.2
2916.0,0.4,-16.0,6.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0737073707370737,0.02989799507562434,0.04459507670353193,0.029646079165719763,12,0.0,682.0,795.0,684.0,875.0,0,Anindilyakwa,NT,0.2
8024.0,-0.2,-112.0,12.0,0.3,22.0,50.0,0.013901328,0.027990866000000003,1.2173913043478262,0.1642203168144165,-0.07834790612057065,-0.028027177869449162,0.01114677519083616,11,0.0,484.0,699.0,519.0,880.0,0,East Arnhem,NT,0.1
3747.0,1.1,-24.0,22.0,495.2,4.0,0.0,0.0002,0.0,-0.8,-0.030458152034809317,-0.1114238798967863,0.10501750291715285,0.1251194792093158,16,6.0,1083.0,1042.0,979.0,1009.0,0,Nhulunbuy,NT,0.7
2629.0,0.5,-10.0,16.0,0.0,36.0,6.0,0.011491416,0.0036964940000000003,-0.8108108108108109,0.3018217626784835,0.0576,0.01614142966948501,-0.012658570330514988,21,5.0,600.0,751.0,609.0,896.0,0,Elsey,NT,0.9
4854.0,0.2,-20.0,11.0,0.1,40.0,4.0,0.020683392,0.0025476239999999996,-0.8780487804878049,0.14208548614372946,0.030514939605848695,0.02681587837837838,0.01155840857545403,19,18.0,493.0,683.0,535.0,849.0,0,Gulf,NT,0.3
10855.0,0.1,-174.0,71.0,1.5,200.0,44.0,0.081659,0.020822842,-0.7761194029850746,0.11511234225915666,0.006388888888888889,0.011728567439262776,0.008534122994818332,14,30.0,961.0,965.0,925.0,976.0,0,Katherine,NT,0.0
